,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,country,currency,releaseDate,primaryGenreName,previewUrl,description,copyright,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,contentAdvisoryRating,collectionArtistName,collectionArtistId,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,shortDescription,longDescription
72,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-want-to-hold-your-hand-2015-stereo-mix/1440833098?i=1440833542&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1963-11-29T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/66/69/52/6669528e-6382-8b9e-7897-cff3741d6759/mzaf_11029101713401115459.plus.aac.p.m4a,,,song,1440833542.0,I Want to Hold Your Hand,I Want to Hold Your Hand (2015 Stereo Mix),https://music.apple.com/us/album/i-want-to-hold-your-hand-2015-stereo-mix/1440833098?i=1440833542&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,4.0,145747.0,True,,,,,,,,,
73,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/something/1441133100?i=1441133501&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1969-09-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f2/a1/ba/f2a1ba00-0ed2-142e-b808-38194481d77e/mzaf_7154702357972234868.plus.aac.p.m4a,,,song,1441133501.0,Something,Something,https://music.apple.com/us/album/something/1441133100?i=1441133501&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,10.0,183800.0,True,,,,,,,,,
74,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/octopuss-garden/1441133100?i=1441133504&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1969-09-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0b/4d/86/0b4d86fe-a88c-9b28-f9ed-c6c98f9c00db/mzaf_363864314007518085.plus.aac.p.m4a,,,song,1441133504.0,Octopus's Garden,Octopus's Garden,https://music.apple.com/us/album/octopuss-garden/1441133100?i=1441133504&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,11.0,172333.0,True,,,,,,,,,
75,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band/1441133100?i=1441133109&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1967-06-01T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0e/e8/c6/0ee8c6e2-8646-490d-10d6-006a8ada6063/mzaf_7387231115208578852.plus.aac.p.m4a,,,song,1441133109.0,Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band,https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band/1441133100?i=1441133109&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,3.0,122133.0,True,,,,,,,,,
76,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hey-jude-2015-stereo-mix/1440833098?i=1440834224&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1968-08-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0e/fb/5f/0efb5fe8-5823-6157-f057-4876138cd063/mzaf_15335862948325492521.plus.aac.p.m4a,,,song,1440834224.0,Hey Jude,Hey Jude (2015 Stereo Mix),https://music.apple.com/us/album/hey-jude-2015-stereo-mix/1440833098?i=1440834224&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,21.0,425653.0,True,,,,,,,,,
77,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/all-you-need-is-love-2015-stereo-mix/1440833098?i=1440833920&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1967-07-07T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/86/17/ab/8617ab87-102d-3ce7-c559-a09a75b0e4da/mzaf_2447265705518021180.plus.aac.p.m4a,,,song,1440833920.0,All You Need Is Love,All You Need Is Love (2015 Stereo Mix),https://music.apple.com/us/album/all-you-need-is-love-2015-stereo-mix/1440833098?i=1440833920&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,-1.0,notExplicit,1.0,1.0,18.0,227760.0,True,,,,,,,,,
78,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/magical-mystery-tour/1441133100?i=1441133275&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1967-11-27T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ea/63/f6/ea63f64d-eff9-4b5f-44df-ad890f30a13d/mzaf_1302238002869938033.plus.aac.p.m4a,,,song,1441133275.0,Magical Mystery Tour,Magical Mystery Tour,https://music.apple.com/us/album/magical-mystery-tour/1441133100?i=1441133275&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,11.0,169133.0,True,,,,,,,,,
79,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby-2015-stereo-mix/1440833098?i=1440833905&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1966-08-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bc/55/bb/bc55bb67-910a-2523-d823-5c0da8a0c9f0/mzaf_6382907484619212168.plus.aac.p.m4a,,,song,1440833905.0,Eleanor Rigby,Eleanor Rigby (2015 Stereo Mix),https://music.apple.com/us/album/eleanor-rigby-2015-stereo-mix/1440833098?i=1440833905&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,16.0,125867.0,True,,,,,,,,,
80,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/let-it-be-2015-stereo-mix/1440833098?i=1440834249&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1970-03-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/22/bd/fd/22bdfd51-8558-2e1c-2cf3-ef3fdd283b85/mzaf_7730248235614992400.plus.aac.p.m4a,,,song,1440834249.0,Let It Be,Let It Be (2015 Stereo Mix),https://music.apple.com/us/album/let-it-be-2015-stereo-mix/1440833098?i=1440834249&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,26.0,230440.0,True,,,,,,,,,
81,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/ticket-to-ride/1441132965?i=1441133494&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-04-09T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/48/ea/38/48ea38f1-ea66-25f7-d4f1-4944f17cb8df/mzaf_13506188897835080414.plus.aac.p.m4a,,,song,1441133494.0,Ticket to Ride,Ticket to Ride,https://music.apple.com/us/album/ticket-to-ride/1441132965?i=1441133494&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,12.0,191160.0,True,,,,,,,,,
82,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/help-2015-stereo-mix/1440833098?i=1440833560&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1965-07-19T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/36/72/f8/3672f8d0-ba32-a108-57c1-596e3af12c2e/mzaf_10524567403392614797.plus.aac.p.m4a,,,song,1440833560.0,Help!,Help! (2015 Stereo Mix),https://music.apple.com/us/album/help-2015-stereo-mix/1440833098?i=1440833560&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,139240.0,True,,,,,,,,,
83,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yellow-submarine-2015-stereo-mix/1440833098?i=1440833902&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1966-08-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/82/f7/e0/82f7e082-9b1e-910e-d4be-09c12d33719f/mzaf_6458134165009444491.plus.aac.p.m4a,,,song,1440833902.0,Yellow Submarine,Yellow Submarine (2015 Stereo Mix),https://music.apple.com/us/album/yellow-submarine-2015-stereo-mix/1440833098?i=1440833902&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,15.0,158800.0,True,,,,,,,,,
84,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/old-brown-shoe/1441133100?i=1441133288&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1969-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c6/cd/a4/c6cda4da-5572-b5a8-d037-c7829e19e93a/mzaf_6209983550061768162.plus.aac.p.m4a,,,song,1441133288.0,Old Brown Shoe,Old Brown Shoe,https://music.apple.com/us/album/old-brown-shoe/1441133100?i=1441133288&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/27/7e/ef/277eefc6-f30a-cf5d-6e84-a80c435f36b0/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,7.0,201133.0,True,,,,,,,,,
85,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hello-goodbye-2015-stereo-mix/1440833098?i=1440834221&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1967-11-24T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4c/b5/e2/4cb5e297-dc32-3007-0191-87297447e1c9/mzaf_3510282081496516011.plus.aac.p.m4a,,,song,1440834221.0,"Hello, Goodbye","Hello, Goodbye (2015 Stereo Mix)",https://music.apple.com/us/album/hello-goodbye-2015-stereo-mix/1440833098?i=1440834221&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,19.0,207787.0,True,,,,,,,,,
86,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cant-buy-me-love-2015-stereo-mix/1440833098?i=1440833543&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1964-03-16T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7e/43/9c/7e439cfd-69e6-504f-1556-242661cf7fe3/mzaf_13035897554163056612.plus.aac.p.m4a,,,song,1440833543.0,Can't Buy Me Love,Can't Buy Me Love (2015 Stereo Mix),https://music.apple.com/us/album/cant-buy-me-love-2015-stereo-mix/1440833098?i=1440833543&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,5.0,131213.0,True,,,,,,,,,
87,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/all-my-loving/1441132965?i=1441133350&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ab/4d/36/ab4d366a-3176-4a6a-2f64-f99e9cfd15a9/mzaf_13271234108591818499.plus.aac.p.m4a,,,song,1441133350.0,All My Loving,All My Loving,https://music.apple.com/us/album/all-my-loving/1441132965?i=1441133350&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,6.0,129227.0,True,,,,,,,,,
88,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/love-me-do-mono/1440833098?i=1440833334&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1962-10-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ae/49/83/ae498370-826e-16a4-3c2a-bb282ea32302/mzaf_17334919957723709223.plus.aac.p.m4a,,,song,1440833334.0,Love Me Do,Love Me Do (Mono),https://music.apple.com/us/album/love-me-do-mono/1440833098?i=1440833334&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,140173.0,True,,,,,,,,,
89,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/come-together-2015-stereo-mix/1440833098?i=1440834242&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1969-10-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f6/7e/6e/f67e6ed1-f5af-afc7-dc87-70d529792914/mzaf_8025151902520248866.plus.aac.p.m4a,,,song,1440834242.0,Come Together,Come Together (2015 Stereo Mix),https://music.apple.com/us/album/come-together-2015-stereo-mix/1440833098?i=1440834242&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,25.0,258693.0,True,,,,,,,,,
90,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/and-i-love-her/1441132965?i=1441133484&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1964-07-10T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a9/21/a6/a921a6e2-8005-6298-4b98-577d09132850/mzaf_9887989918489043265.plus.aac.p.m4a,,,song,1441133484.0,And I Love Her,And I Love Her,https://music.apple.com/us/album/and-i-love-her/1441132965?i=1441133484&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,9.0,151413.0,True,,,,,,,,,
91,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/a-hard-days-night-2015-stereo-mix/1440833098?i=1440833544&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1964-07-10T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/92/6b/41/926b410d-a267-ab71-963f-e0328ceae3c0/mzaf_11220402025232243314.plus.aac.p.m4a,,,song,1440833544.0,A Hard Day's Night,A Hard Day's Night (2015 Stereo Mix),https://music.apple.com/us/album/a-hard-days-night-2015-stereo-mix/1440833098?i=1440833544&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,6.0,152920.0,True,,,,,,,,,
92,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week-2015-stereo-mix/1440833098?i=1440833549&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1964-12-04T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1a/21/c0/1a21c021-2c4a-0471-054d-4540b596bdf0/mzaf_4048341533565923860.plus.aac.p.m4a,,,song,1440833549.0,Eight Days a Week,Eight Days a Week (2015 Stereo Mix),https://music.apple.com/us/album/eight-days-a-week-2015-stereo-mix/1440833098?i=1440833549&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,163320.0,True,,,,,,,,,
93,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/something-2015-stereo-mix/1440833098?i=1440834236&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1969-10-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3d/a7/ae/3da7ae2c-d90d-6443-48bc-13bed23b7332/mzaf_8133601760017556835.plus.aac.p.m4a,,,song,1440834236.0,Something,Something (2015 Stereo Mix),https://music.apple.com/us/album/something-2015-stereo-mix/1440833098?i=1440834236&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,24.0,181413.0,True,,,,,,,,,
